reg;week;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
01;2020-S45;17;11;28;22328;14821;39;37149
01;2020-S45;21;5;26;28652;20276;49;48928
01;2020-S45;19;24;43;33264;27260;59;60524
01;2020-S45;15;20;35;27135;23978;69;51113
01;2020-S45;8;11;19;18401;14661;79;33062
01;2020-S45;3;4;7;9633;6375;89;16008
01;2020-S45;2;0;2;3410;1510;90;4920
01;2020-S45;104;89;193;205664;171215;0;376879
02;2020-S45;3;8;11;16881;17110;09;33991
02;2020-S45;40;22;63;21410;21604;19;43014
02;2020-S45;43;26;70;16017;15479;29;31496
02;2020-S45;32;31;64;19825;14455;39;34280
02;2020-S45;51;35;87;24719;18248;49;42967
02;2020-S45;82;45;127;34361;28310;59;62671
02;2020-S45;36;35;72;28061;24495;69;52556
02;2020-S45;13;12;25;18231;15278;79;33509
02;2020-S45;8;8;17;11090;7677;89;18767
02;2020-S45;4;0;4;3992;1506;90;5498
02;2020-S45;312;222;540;194587;164162;0;358749
03;2020-S45;4;1;5;31123;30920;09;62043
03;2020-S45;6;4;11;29370;29268;19;58638
03;2020-S45;14;9;23;21458;18963;29;40421
03;2020-S45;16;22;38;21276;18326;39;39602
03;2020-S45;14;10;24;18164;16593;49;34757
03;2020-S45;9;11;20;13469;13557;59;27026
03;2020-S45;3;9;12;8776;8670;69;17446
03;2020-S45;2;2;5;3777;3591;79;7368
03;2020-S45;1;0;1;1649;1072;89;2721
03;2020-S45;0;0;0;485;184;90;669
03;2020-S45;69;68;139;149547;141144;0;290691
04;2020-S45;16;15;31;60314;61377;09;121691
04;2020-S45;94;67;162;66065;68387;19;134452
04;2020-S45;54;39;93;51059;47156;29;98215
04;2020-S45;71;47;118;58788;45780;39;104568
04;2020-S45;54;31;85;61408;52207;49;113615
04;2020-S45;57;48;105;64838;60759;59;125597
04;2020-S45;36;30;66;47008;42843;69;89851
04;2020-S45;6;16;22;25509;21184;79;46693
04;2020-S45;4;11;15;13168;7647;89;20815
04;2020-S45;1;1;2;3209;1253;90;4462
04;2020-S45;393;305;699;451366;408593;0;859959
05;2020-S45;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-S45;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-S45;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-S45;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-S45;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-S45;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-S45;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-S45;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-S45;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-S45;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-S45;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2020-S45;2;2;4;42583;42380;09;84963
06;2020-S45;20;16;37;33369;31925;19;65294
06;2020-S45;35;17;52;21571;15080;29;36651
06;2020-S45;53;21;74;21550;16147;39;37697
06;2020-S45;42;27;69;14193;13939;49;28132
06;2020-S45;13;12;25;7171;7597;59;14768
06;2020-S45;4;14;18;3629;4117;69;7746
06;2020-S45;4;3;7;1577;1457;79;3034
06;2020-S45;1;2;3;531;474;89;1005
06;2020-S45;0;0;0;88;93;90;181
06;2020-S45;174;114;289;146262;133209;0;279471
07;2020-S45;0;0;0;485;549;09;1034
07;2020-S45;1;1;2;403;432;19;835
07;2020-S45;0;1;1;764;841;29;1605
07;2020-S45;3;2;5;824;928;39;1752
07;2020-S45;0;1;1;788;1020;49;1808
07;2020-S45;0;1;1;678;870;59;1548
07;2020-S45;0;1;1;360;382;69;742
07;2020-S45;0;2;2;231;190;79;421
07;2020-S45;0;0;0;114;67;89;181
07;2020-S45;0;0;0;24;11;90;35
07;2020-S45;4;9;13;4671;5290;0;9961
08;2020-S45;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-S45;0;3;3;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-S45;2;0;2;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-S45;7;6;13;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-S45;7;2;9;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-S45;3;5;8;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-S45;2;4;6;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-S45;2;1;3;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-S45;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-S45;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-S45;23;21;44;18551.3174743414;16782.6825256586;0;35334
11;2020-S45;674;733;1514;783071;811785;09;1594856
11;2020-S45;2877;2756;5903;761456;784653;19;1546109
11;2020-S45;4047;3251;7332;850145;801772;29;1651917
11;2020-S45;4325;3502;7861;914360;843488;39;1757848
11;2020-S45;4009;3384;7428;845609;826202;49;1671811
11;2020-S45;3493;3189;6713;793566;745070;59;1538636
11;2020-S45;2581;2630;5261;628649;549192;69;1177841
11;2020-S45;1158;1174;2343;434606;358356;79;792962
11;2020-S45;896;573;1474;261425;162933;89;424358
11;2020-S45;546;174;720;89253;32619;90;121872
11;2020-S45;24616;21382;46604;6362140;5916070;0;12278210
24;2020-S45;95;134;231;139720;144686;09;284406
24;2020-S45;566;577;1153;152979;161185;19;314164
24;2020-S45;718;548;1270;122237;126536;29;248773
24;2020-S45;715;560;1277;150359;142009;39;292368
24;2020-S45;768;600;1369;161829;158758;49;320587
24;2020-S45;721;647;1368;172552;168011;59;340563
24;2020-S45;500;453;953;172509;158177;69;330686
24;2020-S45;378;352;731;129428;110593;79;240021
24;2020-S45;273;211;485;87342;56882;89;144224
24;2020-S45;225;67;292;31210;12071;90;43281
24;2020-S45;4966;4153;9140;1320165;1238908;0;2559073
27;2020-S45;229;231;462;143373;149679;09;293052
27;2020-S45;1118;1023;2151;160962;173003;19;333965
27;2020-S45;1241;1092;2333;133746;142254;29;276000
27;2020-S45;1250;922;2172;160004;155407;39;315411
27;2020-S45;1338;1068;2406;172333;169564;49;341897
27;2020-S45;1367;1178;2545;189979;183788;59;373767
27;2020-S45;965;894;1860;192591;178206;69;370797
27;2020-S45;680;668;1348;146876;127546;79;274422
27;2020-S45;625;411;1036;96896;61575;89;158471
27;2020-S45;360;142;502;33148;12109;90;45257
27;2020-S45;9175;7632;16821;1429908;1353131;0;2783039
28;2020-S45;169;191;369;180735;186856;09;367591
28;2020-S45;673;600;1283;200125;213621;19;413746
28;2020-S45;763;617;1382;168922;173007;29;341929
28;2020-S45;816;606;1423;196628;188487;39;385115
28;2020-S45;823;657;1481;205396;201699;49;407095
28;2020-S45;835;729;1564;222002;213866;59;435868
28;2020-S45;707;637;1345;224688;203758;69;428446
28;2020-S45;446;420;867;163192;135543;79;298735
28;2020-S45;370;240;610;109691;65377;89;175068
28;2020-S45;251;73;324;37222;12685;90;49907
28;2020-S45;5853;4770;10648;1708601;1594899;0;3303500
32;2020-S45;593;611;1206;358062;373689;09;731751
32;2020-S45;2050;2068;4122;387045;406742;19;793787
32;2020-S45;2366;1925;4294;342304;348587;29;690891
32;2020-S45;2504;2007;4514;382485;369972;39;752457
32;2020-S45;2382;2074;4457;382510;376716;49;759226
32;2020-S45;2295;2170;4466;386937;376527;59;763464
32;2020-S45;1668;1553;3221;371211;330938;69;702149
32;2020-S45;1143;971;2114;250542;201459;79;452001
32;2020-S45;925;526;1451;163399;89786;89;253185
32;2020-S45;530;162;692;48384;15367;90;63751
32;2020-S45;16458;14068;30540;3072879;2889783;0;5962662
44;2020-S45;353;414;772;291525;306839;09;598364
44;2020-S45;1421;1415;2856;320255;339504;19;659759
44;2020-S45;1909;1676;3590;302020;314428;29;616448
44;2020-S45;1903;1540;3446;342222;333292;39;675514
44;2020-S45;1885;1573;3464;349727;344491;49;694218
44;2020-S45;1914;1740;3663;381371;373239;59;754610
44;2020-S45;1273;1171;2454;367165;335850;69;703015
44;2020-S45;839;858;1700;250387;215436;79;465823
44;2020-S45;738;519;1265;170825;105192;89;276017
44;2020-S45;374;123;498;51248;16731;90;67979
44;2020-S45;12610;11034;23714;2826745;2685002;0;5511747
52;2020-S45;181;187;380;213594;223900;09;437494
52;2020-S45;877;774;1674;240818;255197;19;496015
52;2020-S45;1064;899;1969;197010;200630;29;397640
52;2020-S45;939;784;1723;231204;224885;39;456089
52;2020-S45;988;833;1821;243874;243418;49;487292
52;2020-S45;946;881;1829;244100;239116;59;483216
52;2020-S45;643;632;1275;241796;221345;69;463141
52;2020-S45;452;440;892;177805;149903;79;327708
52;2020-S45;374;236;610;119561;75822;89;195383
52;2020-S45;270;89;359;42559;15260;90;57819
52;2020-S45;6735;5755;12533;1952321;1849476;0;3801797
53;2020-S45;125;135;271;173813;182358;09;356171
53;2020-S45;480;475;967;202720;214740;19;417460
53;2020-S45;614;600;1226;163116;173196;29;336312
53;2020-S45;561;458;1020;190526;187674;39;378200
53;2020-S45;518;450;968;212098;212015;49;424113
53;2020-S45;562;528;1090;223699;219176;59;442875
53;2020-S45;401;393;794;227435;209274;69;436709
53;2020-S45;285;278;563;169992;140910;79;310902
53;2020-S45;234;124;358;118117;69883;89;188000
53;2020-S45;162;54;217;37370;12267;90;49637
53;2020-S45;3943;3495;7475;1718886;1621493;0;3340379
75;2020-S45;237;246;495;293104;305291;09;598395
75;2020-S45;990;1000;2010;337141;357785;19;694926
75;2020-S45;1340;1120;2466;295024;300618;29;595642
75;2020-S45;1419;1097;2519;347871;331233;39;679104
75;2020-S45;1431;1196;2631;384742;372771;49;757513
75;2020-S45;1234;1149;2384;413361;390880;59;804241
75;2020-S45;940;875;1817;425623;384060;69;809683
75;2020-S45;614;602;1216;325086;276298;79;601384
75;2020-S45;549;375;925;213986;139308;89;353294
75;2020-S45;437;145;582;77600;28200;90;105800
75;2020-S45;9196;7808;17053;3113538;2886444;0;5999982
76;2020-S45;274;284;578;305956;318589;09;624545
76;2020-S45;1258;1317;2614;338942;356969;19;695911
76;2020-S45;1624;1299;2925;316210;319570;29;635780
76;2020-S45;1785;1363;3150;356758;337587;39;694345
76;2020-S45;1767;1472;3242;376541;363812;49;740353
76;2020-S45;1721;1518;3240;402608;383750;59;786358
76;2020-S45;1235;1171;2407;394889;358997;69;753886
76;2020-S45;862;871;1733;308664;263806;79;572470
